,train_loss,val_loss,val_accuracy
0,0.9203579841540517,3.319501362548005,9.9
1,0.4103675076667634,0.4243661790224017,88.89
2,0.3549035265235134,0.33669980992659154,90.45
3,0.33069153473596097,0.3092379255191502,91.29
4,0.3159698017332369,0.29324023350137995,91.6
5,0.30578199241015086,0.28771143383734743,91.87
6,0.29756208277226337,0.2782224248634249,91.99
7,0.28987104497862454,0.27546303791008103,92.27
8,0.28353072732708146,0.26763460727077915,92.37
9,0.2767951559603946,0.2629096940003642,92.48
10,0.2712342733366724,0.25876554750826203,92.55
11,0.2653002307316137,0.2551211557019187,92.69
12,0.2592471721766891,0.2511564179771918,92.78
13,0.2534894256584213,0.24529124275111677,93.1
14,0.24794311859470633,0.2426104604441605,93.31
15,0.24226681127770025,0.23668877559661805,93.31
16,0.23685858953282277,0.23472620982775338,93.52
17,0.23189477492114988,0.22773280337216711,93.6
18,0.2268843607906291,0.22450707754740423,93.84
19,0.22253755940549608,0.22199616748257098,93.86
20,0.2179738624295265,0.216839137325086,93.98
21,0.21436226231526262,0.2152620390210869,93.93
22,0.2098461766843771,0.20870702951864456,94.26
23,0.20616838086546832,0.20671601670247747,94.15
24,0.20268137410112405,0.20484492988644606,94.23
25,0.19927883887158518,0.2032145986398894,94.28
26,0.19617989221351542,0.20033043574661138,94.4
27,0.19258356381332492,0.19634504017680987,94.51
28,0.19001636522784396,0.19454845536436555,94.69
29,0.18690286879040272,0.19245808762860753,94.56
30,0.18441765536631696,0.19207934720464032,94.7
31,0.18164005452039586,0.18924124145491553,94.69
32,0.17928278508517495,0.18477783538833661,94.76
33,0.1766641748635694,0.18409873142545063,94.9
34,0.1740560388437446,0.18393056590820847,94.94
35,0.17192595886040224,0.18186649281880204,94.83
36,0.16986841659018914,0.18085687259361805,95.06
37,0.16754559926804452,0.1790447948720039,95.02
38,0.1654787115806388,0.17792501451885764,95.01
39,0.16379222107603106,0.17895678282035002,94.93
