,train_loss,val_loss,val_accuracy
0,0.8655052550065329,2.911281707872257,11.45
1,0.4006971990166694,0.41382839280158124,89.11
2,0.34576591636538884,0.32813755817921586,90.83
3,0.3217420906940632,0.30077893215794427,91.39
4,0.30651362098358853,0.28647571349748874,91.93
5,0.2948472965489346,0.277108468030358,92.06
6,0.28583881868430533,0.27102813889806826,92.25
7,0.27754068192893766,0.26210965171663814,92.48
8,0.26970297470408455,0.2575259380219484,92.58
9,0.26273472502692446,0.2537463785502633,92.78
10,0.2556358524142826,0.2450194310122924,93.03
11,0.24916155824688987,0.2398888520991571,93.24
12,0.2428715312544579,0.23549506770539227,93.48
13,0.23672914433892603,0.22979802640381267,93.66
14,0.2312638150278235,0.2240916754424984,93.89
15,0.22588664734156957,0.22282820680650753,93.9
16,0.22126984189824955,0.21615796556980726,94.11
17,0.21687511725397118,0.21710943118538206,94.12
18,0.212939177526592,0.20916503196399375,94.28
19,0.20903529086488085,0.20520395908102237,94.58
20,0.20540925630262188,0.20251575444534017,94.51
21,0.20206791606831667,0.20082436151293187,94.66
22,0.19872537028727003,0.19780290358078645,94.67
23,0.19569033322380175,0.19464689898443263,94.84
24,0.19294621885197263,0.19256482946880832,94.89
25,0.19017532227834907,0.1920682363022435,94.85
26,0.18772449127713423,0.18785041990103216,94.97
27,0.18527088867651495,0.18807111589665998,95.01
28,0.1828838797791156,0.18537008365286664,94.99
29,0.18050137134499378,0.1826785193915345,95.07
30,0.1785856768038435,0.18354809450158802,95.09
31,0.17633307445964852,0.18045329097720977,95.21
32,0.17453214640882303,0.18047553088301727,95.22
33,0.17257035508166457,0.17778618208609387,95.33
34,0.17049920091919166,0.17608993434784867,95.28
35,0.16866856982699774,0.17650380836123344,95.19
36,0.16723348647379305,0.17445393860978692,95.35
37,0.1653398160456421,0.1733720827266264,95.27
38,0.1638893957462529,0.17128969559921953,95.43
39,0.1621769116434006,0.17195904524537606,95.33
