,train_loss,val_loss,val_accuracy
0,1.1340883668029171,3.4242035265803343,9.83
1,0.5135626862193987,0.5680137276830084,86.53
2,0.4177892483583299,0.4071642316641065,89.05
3,0.3769113713670225,0.35760830442172026,89.98
4,0.35288628140820455,0.33124137901475514,90.6
5,0.33599819330957065,0.3141838149857907,91.0
6,0.32363282795801707,0.30375756289234057,91.46
7,0.3133543604310359,0.2937536994691149,91.55
8,0.3047686493707649,0.28655677863234846,91.78
9,0.29767367913726006,0.2814584323166719,91.98
10,0.29119326142818064,0.2747589744208108,92.05
11,0.28532970247065126,0.27073999846714036,92.21
12,0.28030890385748125,0.26659958836733905,92.37
13,0.2754291056287539,0.2627217354452226,92.52
14,0.2712104843002746,0.25933667944953953,92.66
15,0.26700619482267635,0.25659985363887755,92.71
16,0.2634434523126902,0.25337211529666126,92.77
17,0.2599471380774499,0.2515182779830247,92.87
18,0.2568200920286277,0.2502211257496049,92.94
19,0.25379977540602594,0.24544089424006765,93.1
20,0.25081406900716746,0.24534269431001285,93.15
21,0.24794049352273428,0.2413140540833304,93.21
22,0.2452855946088747,0.2398675180986218,93.3
23,0.24265709983516387,0.23671074434260353,93.4
24,0.24012176313186664,0.23519296237672446,93.33
25,0.23758219706824094,0.23236583837187122,93.54
26,0.23539537086669135,0.23095253958084935,93.5
27,0.23320282791850747,0.22930568282193622,93.68
28,0.23066478232591192,0.22724607153618484,93.74
29,0.22843309435192385,0.2260610511649526,93.8
30,0.22625314802238486,0.2238013263494471,93.74
31,0.22393356845934762,0.22243181493417497,93.88
32,0.22176371898488834,0.22136736033449575,93.77
33,0.21945499274058075,0.2184619906039035,93.99
34,0.2173189622596198,0.21708347985557794,93.94
35,0.21500792585397685,0.21557912326819537,94.02
36,0.21290072951293584,0.2153240316430846,94.14
37,0.21051336138540308,0.21196819749297188,94.17
38,0.20857157800385123,0.21007495555454098,94.26
39,0.20649547364002888,0.20882717915741195,94.33
