,train_loss,val_loss,val_accuracy
0,0.9172926053045947,3.3323245711951777,9.64
1,0.39700721655763793,0.4150479896795945,89.17
2,0.3391209351891899,0.32746553805285805,90.98
3,0.3104401298300142,0.29794654879748084,91.76
4,0.2901555298788522,0.27861840329814846,92.13
5,0.2733883854273844,0.2612404888711637,92.69
6,0.2585093075179706,0.24905023022716774,93.12
7,0.24480067102024808,0.23563192294353608,93.6
8,0.23303942764472943,0.22464613998450486,93.93
9,0.22217879053161352,0.21472343278610115,94.3
10,0.21233819588090616,0.20717959022854285,94.47
11,0.20416899838703492,0.199382201788342,94.7
12,0.1967467908322042,0.19467280005008716,94.75
13,0.19018910530844518,0.18721443002755556,94.96
14,0.18391606363634758,0.1824301309839669,95.02
15,0.17867101429817808,0.1791615685164331,95.06
16,0.17384236428189612,0.17516696237777446,95.23
17,0.1690063544627421,0.17060051185615255,95.43
18,0.16459924184443878,0.16846972258820828,95.45
19,0.16072870115095544,0.16484466466743686,95.55
20,0.15678459246923657,0.16234808219361319,95.6
21,0.1533800283412279,0.1603875870193708,95.62
22,0.15002873137574516,0.15810642938399383,95.72
23,0.14685506486194166,0.15648906214760622,95.74
24,0.14405092488716498,0.15382142482290156,95.86
25,0.14115893638490956,0.15296343812280624,95.84
26,0.1386782710374416,0.15020538362691102,96.01
27,0.13617781146093905,0.1485954350134091,95.9
28,0.13373711703122038,0.1471683328076482,96.0
29,0.1316470213742142,0.14835597795337513,96.06
30,0.12947312793119295,0.1453415113488835,96.08
31,0.12736204722234684,0.1433481705015935,96.08
32,0.1252744970049339,0.1418727458559955,96.15
33,0.12357641725331858,0.140559708191227,96.26
34,0.12172374815474152,0.14064301925170833,96.32
35,0.11992816533849276,0.140557473703262,96.2
36,0.1180893247769224,0.13941152852048982,96.3
37,0.11631744940304853,0.13759753275778555,96.34
38,0.11490258677668616,0.1371292449940532,96.28
39,0.1131823222490731,0.1363130656588372,96.33
