,train_loss,val_loss,val_accuracy
0,1.1285063070777586,3.0629908616859383,10.3
1,0.5140789813964624,0.5715355066087477,86.67
2,0.4167884848607828,0.4093520918988416,89.12
3,0.37558213135449414,0.35644338571545175,90.13
4,0.35153691406245524,0.3301724352935573,90.59
5,0.3352048189318233,0.31393541625884286,91.07
6,0.32299994847589625,0.303783972666207,91.25
7,0.3132275021438616,0.29371244993643536,91.65
8,0.3047981456020633,0.28706228270232875,91.87
9,0.2979347280927869,0.280686796639177,91.98
10,0.29156026757093273,0.2744384248376725,92.18
11,0.28531734821494564,0.2714110513698265,92.23
12,0.2799126689167852,0.2659594314728234,92.53
13,0.2745855800828182,0.26251712109887876,92.53
14,0.2697264602395719,0.25783267706813295,92.75
15,0.26488419022943593,0.25464704701553476,92.78
16,0.2603295848305261,0.2503454383149893,92.94
17,0.25573622577163174,0.24616822028632943,92.97
18,0.2514998407059421,0.24383909629350736,93.08
19,0.247423608580331,0.24011738173666977,93.11
20,0.24351338353190002,0.23605969434452068,93.35
21,0.23964650620127867,0.23280438455465452,93.35
22,0.23599047562894834,0.22993195807738528,93.53
23,0.23235187775072008,0.2281589867181466,93.59
24,0.22916942436485177,0.2261858374584058,93.82
25,0.22607042350950599,0.22290106337047713,93.66
26,0.22285846985892055,0.2200065961880101,93.86
27,0.2198424751289561,0.2164351282180679,93.94
28,0.2170229437066415,0.21515241397297472,94.21
29,0.21424952915374645,0.2130097120749296,94.19
30,0.21152585328160892,0.21009916560582587,94.28
31,0.20899181734155559,0.2088493088354756,94.26
32,0.20631847483777893,0.20607139288746298,94.42
33,0.20375866580484334,0.20503871138583207,94.47
34,0.20152353948490173,0.20392132500638332,94.5
35,0.1991969476690017,0.20032724409826777,94.61
36,0.19690828881168218,0.1991551845182491,94.67
37,0.19476052066886534,0.19732509944984275,94.67
38,0.19253044653804932,0.19577036420004146,94.66
39,0.19041255065566623,0.19375199648462832,94.67
