,train_loss,val_loss,val_accuracy
0,1.9517147931466396,2.781826581705388,10.7
1,1.3038956516542042,1.5208656346141451,66.01
2,0.9697105093893855,1.066760805472758,77.0
3,0.7832535069107228,0.8172038977064024,82.79
4,0.6716012178056164,0.6741507815648766,85.27
5,0.5989858904316149,0.585670219556463,86.45
6,0.5486649227075108,0.5268537346578193,87.13
7,0.511929249477494,0.4853299589967879,87.89
8,0.48406548198616184,0.4549833355059217,88.36
9,0.4621394083304111,0.43172336793821076,88.88
10,0.44448398653396753,0.4132791570765775,89.1
11,0.4298326078709144,0.39860130923256465,89.43
12,0.41744438486528174,0.3865148602128946,89.67
13,0.40693129028053715,0.37664469173411996,89.77
14,0.3976735209887771,0.3672658667844865,89.97
15,0.3895962958658768,0.3596902571953346,90.04
16,0.38244425879795824,0.35314248382175234,90.18
17,0.3759503467565406,0.3471076403232054,90.35
18,0.3701377348396144,0.3416965732778583,90.38
19,0.36483531503174244,0.33697532158911864,90.5
20,0.3599213922521722,0.3326962820192829,90.54
21,0.3554717525496758,0.32874851072570754,90.67
22,0.351272551457589,0.32475081843403664,90.72
23,0.3474732004493349,0.32122668000735305,90.82
24,0.3439327932934957,0.3185392949997594,90.95
25,0.3405346129998959,0.315656090540952,90.95
26,0.3373723872721076,0.31259472224780294,91.04
27,0.3344059973150777,0.3100898952097496,91.07
28,0.3316460377897965,0.30794944761882664,91.08
29,0.3289524389081667,0.3055266507051413,91.18
30,0.32633021668980083,0.3034951070909984,91.2
31,0.3239396671931788,0.3014236121084863,91.26
32,0.32170405764078625,0.2996642630077696,91.34
33,0.31947939649646334,0.29748610817208393,91.44
34,0.31734590446292577,0.29580853316215044,91.47
35,0.31529389569213934,0.29413356400761365,91.49
36,0.3133695320547214,0.2923498621728087,91.55
37,0.3114389479677459,0.2907630565032879,91.58
38,0.30964964954292473,0.28951809160681286,91.61
39,0.3079092610540628,0.28798998862942754,91.6
