,train_loss,val_loss,val_accuracy
0,2.305556365179807,3.2805599281042763,9.9
1,1.6987366738821814,1.9210619478008142,41.0
2,1.2560213274940752,1.4299294952523465,70.34
3,0.9641365663237927,1.045124343472872,78.25
4,0.7971473602629865,0.8255784727673741,81.78
5,0.6951066072917249,0.6977686523993368,83.81
6,0.6268968851393363,0.6162820544361721,85.32
7,0.5776854447601439,0.5594837197862471,86.33
8,0.5404568186104836,0.5180018036504045,87.24
9,0.5112505027126597,0.48640673943679896,87.65
10,0.48774649112649465,0.46116622110772476,88.02
11,0.4684629927106178,0.44097659645834986,88.35
12,0.4523156710951676,0.4244486818875619,88.87
13,0.4387129110731056,0.410461079459757,89.07
14,0.4270085204258183,0.39887724164559,89.18
15,0.41691670830768474,0.38881229260067957,89.42
16,0.4080038021153069,0.38014420323123727,89.55
17,0.4000552322480645,0.3724635748687778,89.64
18,0.3930627343552596,0.36579881495378963,89.78
19,0.38675686997628944,0.3597223247088091,89.97
20,0.3811235579589436,0.35424823769763225,90.0
21,0.3758648050056024,0.3495595616712848,90.03
22,0.3711364929753355,0.34534158319115443,90.14
23,0.36676174883042717,0.3411001639336599,90.17
24,0.3626940077688625,0.3373265228673223,90.3
25,0.3589936617077612,0.33398153635842065,90.48
26,0.35554192935300627,0.33073549488195847,90.59
27,0.3522524887903622,0.32801090585436254,90.56
28,0.3491878132169665,0.32494479293339906,90.74
29,0.3463060741004192,0.3224376736579862,90.79
30,0.34356514215117323,0.3201865134244159,90.85
31,0.3409842797759651,0.3178328645111059,90.94
32,0.33861838722580373,0.3154427605647799,90.96
33,0.33622364109256603,0.31366203028057377,91.04
34,0.33412744984612663,0.3117572611126925,90.98
35,0.33197331166878263,0.30960090075155083,91.13
36,0.3300000669186669,0.3081197760082752,91.16
37,0.3280025653347172,0.3062314866765891,91.2
38,0.3262198969322829,0.30483056666712505,91.27
39,0.32445888918563776,0.3030527434082148,91.3
