,train_loss,val_loss,val_accuracy
0,1.4178555373132042,3.9586420278359857,9.61
1,0.6401007439599207,0.7682231337712049,81.46
2,0.481208572713373,0.4868947449140202,87.39
3,0.4209597296178366,0.4045504171663037,88.46
4,0.38944089312427255,0.3662675152240703,89.36
5,0.369417721001385,0.3460384403877141,89.88
6,0.354764916407683,0.33115189295906633,90.38
7,0.3436651324335656,0.32009916645123493,90.8
8,0.33444301218731404,0.3122552574287812,91.09
9,0.3269509525326567,0.30613864303567184,91.28
10,0.3202648301019138,0.299168380768853,91.47
11,0.3149039396883097,0.29601476981927244,91.61
12,0.31018322669886983,0.2910964390423718,91.8
13,0.3057313091948407,0.28765050739152304,91.82
14,0.30178824330993703,0.28501181945742643,91.98
15,0.29797175121334457,0.2820097686680989,92.0
16,0.29434211365130575,0.2786521916104678,92.1
17,0.2911494744878819,0.2758142520028133,92.13
18,0.2880841013551087,0.27334562234936643,92.26
19,0.2848932919122275,0.27135484319232434,92.31
20,0.28215816327258436,0.2693680272371899,92.34
21,0.27898663375193095,0.2664216038349021,92.39
22,0.27602531225673477,0.2642964262662809,92.4
23,0.27325462252892935,0.2625864796404464,92.41
24,0.2706907090096307,0.2585904904186475,92.58
25,0.26765741179491315,0.25690507137942054,92.7
26,0.2651441691829247,0.255478799640237,92.65
27,0.2626198678485602,0.25265871494240133,93.02
28,0.25994789788482836,0.2503645844487825,93.07
29,0.2573046387538975,0.2488864711567271,93.0
30,0.2551087982211712,0.24744188437669853,93.18
31,0.2524941674117645,0.24478435050366906,93.15
32,0.25056233333394784,0.24395367235606408,93.17
33,0.24824243166973692,0.24222248505383587,93.25
34,0.24591785692868606,0.2401114615404298,93.36
35,0.24384533779239792,0.23908701267014582,93.24
36,0.24201496912524206,0.23805790438417856,93.4
37,0.24058377564892228,0.23736902861060621,93.35
38,0.2386445326853343,0.23546124667217905,93.48
39,0.2370023978104488,0.23438808409465117,93.5
