,train_loss,val_loss,val_accuracy
0,2.0364370718088307,2.752163880866308,9.83
1,1.413602965402699,1.6505461922972324,65.88
2,1.0391091090633175,1.1594069838730554,78.53
3,0.8249962528574714,0.8727796576783939,83.31
4,0.6983943409449073,0.7081920879471084,85.44
5,0.6178729731060216,0.6085206035765047,86.44
6,0.5627701873521939,0.5430250547789248,87.28
7,0.52266590887955,0.4973893520289148,87.93
8,0.4921236237647121,0.46414290720057205,88.6
9,0.4681402297034763,0.43872817799290587,89.17
10,0.44894598403595426,0.41852181412645467,89.48
11,0.4330535338974715,0.40194060411421645,89.72
12,0.4197722712965056,0.389078528245732,89.8
13,0.4085355487060737,0.37797609267508975,90.12
14,0.39877251898007127,0.36811865851928094,90.28
15,0.3903750027726437,0.3603594011809886,90.27
16,0.38287645111747004,0.3530296994079354,90.41
17,0.37621450412609286,0.3466621553301618,90.51
18,0.3702647693169851,0.3411445413294761,90.61
19,0.3649221276433597,0.33625371154897316,90.7
20,0.36003637695827684,0.331777116324506,90.75
21,0.35548135065529934,0.3274597650767161,90.81
22,0.3513975886609566,0.32381040004043504,90.95
23,0.3475840077468988,0.3206746879454702,90.91
24,0.34410313914578333,0.3173021267413469,91.05
25,0.34076388073105124,0.31446472475466264,91.0
26,0.33764451275046165,0.3117872230492699,91.05
27,0.33479570588170093,0.3092327744975926,91.09
28,0.33195466441128757,0.3067491619777175,91.22
29,0.3293451423235878,0.30442920045259136,91.23
30,0.3269776576648216,0.30276475929764735,91.39
31,0.32460494328680534,0.3003192373003525,91.43
32,0.3223773258826931,0.2987312172065987,91.45
33,0.32022249596727026,0.29687806599818906,91.55
34,0.3182148717771369,0.2950423870262806,91.63
35,0.31630253856005386,0.2934032627619014,91.66
36,0.3143779846210006,0.29160773179836763,91.67
37,0.3126299503236598,0.29058397771418354,91.57
38,0.3108206790297781,0.28861613406625564,91.73
39,0.30912490465015174,0.28736438523815844,91.8
