,train_loss,val_loss,val_accuracy
0,1.4322129208249028,2.6837931669874653,9.91
1,0.6080375722848527,0.7587954422117051,84.79
2,0.44755691261646047,0.44896974328313854,88.4
3,0.3918575158310815,0.376175348550181,89.61
4,0.3623099922216415,0.3422865893071623,90.32
5,0.3423225083840304,0.32174422728480784,90.78
6,0.3278856687785806,0.30923015675015797,91.16
7,0.31646429777714896,0.29820902426966495,91.44
8,0.30700258030028427,0.2902272528283324,91.73
9,0.299168297640961,0.2817568998787332,92.08
10,0.29197991655982886,0.27572674424277305,92.21
11,0.28601978334208233,0.2724817398698911,92.25
12,0.28017884179445257,0.26618649480052814,92.42
13,0.274958313310813,0.26268659123523785,92.47
14,0.2703425770977943,0.258422064125883,92.66
15,0.2657804393056241,0.2539620574255902,92.85
16,0.26179073462930363,0.2511202416753156,92.88
17,0.25800722245702973,0.24858811993419969,92.91
18,0.2545549556333956,0.24515892051631527,93.09
19,0.25108201768413857,0.24243976606317125,93.12
20,0.24807925548846582,0.24018002481708223,93.2
21,0.24507060690097163,0.2380621780838604,93.29
22,0.24227932399293742,0.23626685002793987,93.28
23,0.23928278370685732,0.2335779372943665,93.44
24,0.23701410055587072,0.23251821653022112,93.54
25,0.23420640390416964,0.22983045838576746,93.51
26,0.23192072038356018,0.22888182127820783,93.49
27,0.22970681049374866,0.22642532335090795,93.59
28,0.22714845387689644,0.2253906711171023,93.69
29,0.22516239783853967,0.2233930170525718,93.82
30,0.22330400982230844,0.22240326585851636,93.89
31,0.22130745426569978,0.22000782042620246,93.87
32,0.21926347647408817,0.21876674826541775,93.98
33,0.21740140882993975,0.21724337977841593,94.13
34,0.21547896542037984,0.21628544831649815,94.08
35,0.21366419742739748,0.21500300393947863,94.11
36,0.21190479373135956,0.21340249295254057,94.25
37,0.2102002520495278,0.2119441595641554,94.2
38,0.20848155833609708,0.2120276797394773,94.23
39,0.20693466631944193,0.20907086769631122,94.39
