,train_loss,val_loss,val_accuracy
0,1.192986812596118,2.68020548981634,9.66
1,0.5206023195739022,0.5883680463296955,86.3
2,0.41804791858848467,0.4158309092829292,89.12
3,0.3753305816557472,0.36026184023391883,90.04
4,0.35051604872601155,0.33139393939985506,90.72
5,0.33355277213652623,0.31355050318481353,91.03
6,0.3203710663822305,0.30061612061204307,91.48
7,0.3100968331756818,0.2915763113311028,91.73
8,0.3011585981455104,0.28310210980270634,91.87
9,0.2933616293392009,0.27580974845054695,92.13
10,0.28650130253439676,0.26979349912496975,92.22
11,0.2801607764926719,0.2641759908190626,92.43
12,0.2743587553364693,0.2603261865429234,92.49
13,0.26912928022343685,0.254360132889978,92.73
14,0.26389303768692884,0.2499736506990409,92.8
15,0.25892209015310885,0.24592815930631265,92.9
16,0.25430528375572137,0.24136520161435465,93.14
17,0.24981006312887144,0.2382125387556198,93.19
18,0.24575144490358033,0.23418002274846866,93.4
19,0.24148813439356326,0.2308654558113228,93.49
20,0.23774603999013882,0.22783674619094704,93.61
21,0.23383878122253154,0.22466441293384223,93.69
22,0.23024548592640529,0.22161053489205043,93.83
23,0.22690448291240511,0.21885708819701657,93.96
24,0.22340893604259116,0.21590203184098292,94.01
25,0.22024399826780924,0.21307933841844964,94.27
26,0.2172680593161978,0.21097140555858615,94.31
27,0.21411934898607302,0.2081534100841112,94.39
28,0.21129108272230904,0.20713803564258365,94.29
29,0.20849573475833102,0.20340415581633634,94.54
30,0.20571723973760297,0.2010012255086562,94.6
31,0.20309684024828803,0.19912077299651107,94.78
32,0.20039823182619343,0.19683147595553988,94.71
33,0.1979153790808816,0.19591348017074678,94.67
34,0.19530081818103426,0.1930263003103796,94.73
35,0.19276812731071882,0.19049803225226827,94.89
36,0.19047207327961757,0.18863576035781124,95.0
37,0.18813549863162252,0.1868717572251038,95.02
38,0.1859204055141401,0.1857693341310592,95.06
39,0.18368489429247944,0.18394705628569713,95.0
