,train_loss,val_loss,val_accuracy
0,0.8140349420554217,2.888564628228068,13.03
1,0.3936619565146794,0.4075915989992356,89.23
2,0.3414488222373726,0.3290652920408232,90.7
3,0.31665293937423616,0.30643907855922486,91.24
4,0.30005019142386763,0.28613416352542104,91.79
5,0.2872631566083326,0.27534462199814663,92.03
6,0.2762344741949977,0.2659259916436205,92.17
7,0.2660717345411367,0.2567905408274763,92.64
8,0.256912808668821,0.24771893727855218,92.97
9,0.24792314875936067,0.240464767313954,93.16
10,0.23918316677176354,0.23501987612623707,93.24
11,0.23080278037017252,0.22822186874987013,93.4
12,0.22281826658879075,0.2209249623151697,93.62
13,0.21543281804971248,0.21295629380967956,94.1
14,0.20841015637423235,0.2084984392228071,94.05
15,0.20186686301892529,0.20348297771527377,94.24
16,0.19602176819713252,0.19908692436551853,94.4
17,0.1905987268840501,0.1937698806559675,94.49
18,0.18545600440286547,0.18936100036630277,94.63
19,0.1808942765105495,0.18603331918322405,94.66
20,0.1764372273110792,0.18400449029014615,94.85
21,0.17246204628964218,0.1828551919423811,94.87
22,0.16861726767004218,0.1782718803052634,95.06
23,0.1650285376693868,0.17570034495906356,95.05
24,0.16170310479539576,0.17351742905142722,95.23
25,0.1589820330139218,0.1739137975864698,95.06
26,0.15565956622840657,0.17179463695325775,95.29
27,0.15285091283011867,0.16960219164784246,95.15
28,0.15042508880160974,0.16923027692090117,95.3
29,0.1478285894992725,0.1654894189692271,95.41
30,0.14550479394883975,0.1638885876195717,95.48
31,0.14313083806186672,0.1637554402159786,95.42
32,0.14083259595593364,0.161949298955296,95.54
33,0.1388062605230509,0.1606841094087716,95.62
34,0.1366060474383203,0.15888705756304525,95.56
35,0.13456329340144108,0.15858308649217187,95.61
36,0.13257109002315676,0.15626051104168873,95.62
37,0.13088268288221003,0.15731691848851637,95.47
38,0.12882168557256365,0.15390531640137664,95.66
39,0.127382483912307,0.1532697147265229,95.8
